"allegation_interval_days","bad_officer"
"146","True"
"110","True"
"193","True"
"15","True"
"45","True"
"0","True"
"74","True"
"0","True"
"92","True"
"0","True"
"198","True"
"340","True"
"894","True"
"197","True"
"317","True"
"307","True"
"43","True"
"72","True"
"169","True"
"35","True"
"34","True"
"226","True"
"1","True"
"137","True"
"2","True"
"137","True"
"18","True"
"7","True"
"49","True"
"11","True"
"511","True"
"610","True"
"641","True"
"456","True"
"108","True"
"61","True"
"462","True"
"91","False"
"379","False"
"581","False"
"733","False"
"138","False"
"33","False"
"145","False"
"662","False"
"8","False"
"224","False"
"283","False"
"175","False"
"78","False"
"1","False"
"89","False"
"65","False"
"397","False"
"259","False"
"154","False"
"344","False"
"47","False"
"192","False"
"22","False"
"245","False"
"222","False"
"122","False"
"623","False"
"620","False"
"0","False"
"4198","False"
"273","False"
"144","False"
"129","False"
"297","False"
"415","True"
"1134","True"
"127","True"
"8","True"
"91","True"
"1","True"
"36","True"
"36","True"
"60","True"
"18","True"
"119","True"
"55","True"
"253","True"
"125","True"
"531","True"
"474","False"
"316","False"
"383","False"
"78","True"
"95","True"
"61","True"
"1","True"
"60","True"
"377","True"
"550","True"
"294","True"
"1444","True"
"0","True"
"58","True"
"0","True"
"541","True"
"120","False"
"0","False"
"91","False"
"96","False"
"1332","False"
"960","False"
"894","False"
"807","False"
"17","False"
"496","False"
"1434","False"
"100","False"
"96","False"
"17","False"
"674","False"
"20","False"
"149","False"
"69","False"
"116","False"
"174","False"
"40","False"
"75","False"
"14","False"
"101","False"
"37","False"
"42","False"
"284","False"
"1368","False"
"1005","False"
"316","False"
"2735","False"
"3","False"
"331","False"
"38","False"
"63","False"
"154","False"
"4","False"
"30","False"
"77","False"
"78","False"
"159","False"
"26","False"
"114","False"
"34","False"
"53","False"
"586","False"
"75","False"
"0","False"
"105","False"
"0","False"
"840","False"
"520","False"
"806","False"
"772","False"
"251","False"
"1560","False"
"417","False"
"364","False"
"557","False"
"54","False"
"635","False"
"1227","False"
"363","False"
"22","False"
"423","False"
"1643","False"
"237","False"
"57","False"
"198","False"
"60","False"
"342","False"
"212","False"
"11","False"
"121","False"
"107","False"
"444","False"
"352","False"
"1","False"
"357","False"
"756","False"
"508","False"
"327","False"
"125","False"
"250","False"
"18","False"
"735","False"
"41","False"
"1624","False"
"166","False"
"5","False"
"406","False"
"1010","False"
"501","False"
"202","False"
"34","False"
"66","False"
"84","False"
"1961","False"
"0","False"
"441","False"
"1558","False"
"366","False"
"1411","False"
"457","False"
"131","False"
"2289","False"
"97","True"
"651","True"
"1103","True"
"118","True"
"27","True"
"5","True"
"2","True"
"341","True"
"27","True"
"56","True"
"27","True"
"64","True"
"34","True"
"155","True"
"41","True"
"286","True"
"150","True"
"202","True"
"203","True"
"122","True"
"14","True"
"88","True"
"188","True"
"143","True"
"204","True"
"23","True"
"104","True"
"126","True"
"62","True"
"22","True"
"63","True"
"9","True"
"70","True"
"196","True"
"26","True"
"92","True"
"33","True"
"54","True"
"7","True"
"184","True"
"221","True"
"127","True"
"0","True"
"150","True"
"0","True"
"646","True"
"293","False"
"433","False"
"361","False"
"393","False"
"1286","False"
"1910","False"
"580","False"
"387","False"
"89","False"
"26","False"
"136","False"
"441","False"
"154","False"
"242","False"
"55","False"
"294","False"
"113","False"
"19","False"
"423","False"
"121","False"
"38","False"
"253","False"
"405","False"
"298","False"
"33","False"
"115","False"
"431","False"
"1010","False"
"241","False"
"192","False"
"3","False"
"0","False"
"413","False"
"653","False"
"1240","False"
"247","False"
"0","False"
"1543","False"
"1099","False"
"833","False"
"726","False"
"8","False"
"124","False"
"30","False"
"217","False"
"35","False"
"2","False"
"840","False"
"616","False"
"1190","False"
"231","False"
"2075","False"
"0","False"
"277","False"
"286","False"
"1460","False"
"2526","False"
"179","False"
"272","False"
"450","False"
"626","False"
"721","False"
"68","False"
"390","True"
"566","True"
"79","True"
"187","True"
"125","True"
"64","True"
"19","True"
"45","True"
"29","True"
"5","True"
"136","True"
"50","True"
"79","True"
"257","True"
"54","True"
"189","True"
"32","True"
"178","True"
"33","True"
"23","True"
"48","True"
"143","True"
"66","True"
"273","True"
"411","True"
"209","True"
"4","True"
"292","True"
"0","True"
"8","True"
"0","True"
"132","True"
"179","True"
"5","True"
"33","False"
"21","False"
"83","False"
"182","False"
"534","False"
"23","False"
"244","False"
"277","False"
"120","False"
"39","False"
"45","False"
"136","False"
"80","False"
"29","False"
"0","False"
"167","False"
"135","False"
"0","False"
"290","False"
"24","False"
"314","False"
"236","False"
"192","False"
"1351","False"
"756","False"
"805","False"
"640","False"
"690","False"
"79","False"
"47","False"
"26","False"
"8","False"
"91","False"
"37","False"
"61","False"
"217","False"
"117","False"
"143","False"
"222","False"
"28","False"
"196","False"
"69","False"
"28","False"
"22","False"
"80","False"
"133","False"
"76","False"
"8","False"
"7","False"
"157","False"
"41","False"
"15","False"
"29","False"
"2836","False"
"539","False"
"1494","False"
"1186","False"
"252","False"
"622","False"
"1618","False"
"902","False"
"2127","False"
"1766","False"
"531","False"
"229","False"
"1241","False"
"15","False"
"495","False"
"22","False"
"1221","False"
"140","False"
"331","False"
"590","False"
"930","False"
"77","False"
"31","False"
"1368","False"
"114","False"
"66","False"
"69","False"
"45","False"
"926","False"
"2","False"
"864","False"
"307","False"
"86","False"
"519","False"
"764","False"
"17","False"
"15","False"
"1002","False"
"1268","False"
"0","False"
"3972","False"
"356","False"
"259","False"
"37","False"
"281","False"
"111","False"
"514","False"
"349","False"
"791","False"
"23","False"
"347","False"
"512","False"
"244","False"
"95","False"
"37","False"
"155","False"
"328","False"
"93","False"
"37","False"
"477","False"
"1653","False"
"32","False"
"0","False"
"133","False"
"0","False"
"40","False"
"0","False"
"18","False"
"0","False"
"275","False"
"433","False"
"51","False"
"60","False"
"1243","False"
"461","False"
"533","False"
"27","False"
"89","False"
"574","False"
"529","False"
"76","False"
"138","False"
"825","False"
"279","False"
"667","False"
"12","False"
"845","False"
"140","False"
"1121","False"
"3474","False"
"94","False"
"1048","False"
"267","False"
"887","False"
"18","False"
"213","False"
"56","False"
"1575","False"
"472","False"
"393","False"
"2905","False"
"36","False"
"0","False"
"58","False"
"1","False"
"84","False"
"6","False"
"357","False"
"49","False"
"32","False"
"387","False"
"57","False"
"123","False"
"398","False"
"187","False"
"107","False"
"65","False"
"50","False"
"154","False"
"358","False"
"5","False"
"467","False"
"1184","False"
"230","False"
"158","False"
"339","False"
"495","False"
"1252","False"
"1431","False"
"1360","False"
"2801","False"
"3","True"
"206","True"
"0","True"
"66","True"
"0","True"
"123","True"
"0","True"
"60","True"
"42","True"
"0","True"
"166","True"
"61","True"
"175","True"
"154","True"
"136","True"
"175","True"
"37","True"
"15","True"
"56","True"
"15","True"
"9","True"
"230","True"
"180","True"
"168","True"
"308","True"
"6","True"
"239","True"
"37","True"
"1393","True"
"13","False"
"232","False"
"13","False"
"136","False"
"191","False"
"2782","False"
"0","False"
"1927","False"
"1065","False"
"467","False"
"77","False"
"0","False"
"107","False"
"1","False"
"1662","False"
"68","False"
"319","False"
"12","False"
"260","False"
"71","False"
"53","False"
"149","False"
"11","False"
"11","False"
"39","False"
"18","False"
"108","False"
"255","False"
"23","False"
"54","False"
"155","False"
"1146","False"
"117","False"
"446","False"
"386","False"
"540","False"
"699","False"
"59","False"
"83","False"
"203","False"
"64","False"
"180","False"
"270","False"
"120","False"
"200","False"
"82","False"
"0","False"
"37","False"
"102","False"
"48","False"
"14","False"
"49","False"
"2079","False"
"663","False"
"1006","False"
"391","False"
"11","False"
"189","False"
"45","False"
"83","False"
"627","False"
"146","False"
"677","False"
"115","False"
"93","False"
"190","False"
"103","False"
"249","False"
"0","False"
"788","False"
"1056","False"
"363","False"
"4","False"
"502","False"
"43","False"
"398","False"
"231","False"
"430","False"
"183","False"
"0","True"
"341","True"
"0","True"
"157","True"
"0","True"
"49","True"
"15","False"
"115","False"
"45","False"
"89","False"
"26","False"
"243","False"
"243","False"
"322","False"
"112","False"
"76","False"
"130","False"
"78","False"
"40","False"
"134","False"
"15","False"
"273","False"
"572","False"
"55","False"
"372","False"
"294","False"
"44","False"
"82","False"
"0","False"
"80","False"
"0","False"
"162","False"
"19","False"
"14","False"
"2","False"
"0","False"
"394","False"
"103","False"
"551","False"
"423","False"
"50","False"
"645","False"
"203","False"
"322","False"
"324","False"
"309","False"
"1345","False"
"286","False"
"506","False"
"476","False"
"3698","False"
"1450","False"
"361","False"
"349","True"
"121","True"
"91","True"
"8","True"
"46","True"
"67","True"
"63","True"
"190","True"
"58","True"
"0","False"
"220","False"
"0","False"
"216","False"
"97","False"
"630","False"
"48","False"
"95","False"
"954","False"
"54","True"
"238","True"
"47","True"
"69","True"
"270","True"
"35","True"
"96","True"
"5","True"
"575","True"
"198","True"
"29","True"
"74","True"
"287","True"
"18","True"
"102","True"
"36","True"
"347","True"
"147","True"
"135","True"
"962","True"
"4465","False"
"547","False"
"2485","False"
"82","False"
"444","False"
"476","False"
"397","False"
"602","False"
"957","False"
"1237","False"
"218","False"
"374","False"
"876","False"
"186","False"
"10","False"
"809","False"
"1208","False"
"377","False"
"163","False"
"456","False"
"234","False"
"315","False"
"179","False"
"157","False"
"242","False"
"96","False"
"149","False"
"931","False"
"662","False"
"38","False"
"41","False"
"515","False"
"17","False"
"308","False"
"172","False"
"445","False"
"85","False"
"460","False"
"448","False"
"2392","False"
"721","False"
"516","False"
"1379","False"
"216","False"
"317","False"
"66","False"
"8","False"
"57","False"
"664","False"
"2","False"
"1295","False"
"1533","False"
"0","False"
"361","False"
"265","False"
"89","False"
"355","False"
"193","False"
"1078","False"
"68","False"
"130","False"
"58","False"
"316","False"
"221","False"
"429","False"
"2296","False"
"440","False"
"378","False"
"1779","False"
"503","False"
"130","False"
"954","False"
"83","False"
"15","False"
"1701","False"
"673","False"
"419","False"
"878","False"
"50","False"
"180","False"
"1301","False"
"1762","False"
"713","False"
"51","False"
"147","False"
"658","False"
"550","False"
"195","False"
"381","False"
"490","False"
"1348","False"
"350","False"
"347","False"
"259","False"
"138","False"
"403","False"
"166","False"
"1922","False"
"47","False"
"1445","False"
"1804","False"
"14","False"
"485","False"
"1177","False"
"312","False"
"38","False"
"326","False"
"346","False"
"198","False"
"66","False"
"218","False"
"186","False"
"0","False"
"6","False"
"0","False"
"206","False"
"0","False"
"72","False"
"0","False"
"2034","False"
"236","False"
"694","False"
"25","False"
"798","False"
"82","False"
"90","False"
"219","False"
"121","False"
"269","False"
"262","False"
"264","False"
"283","False"
"188","False"
"56","False"
"212","False"
"123","False"
"189","False"
"25","False"
"138","False"
"206","False"
"293","False"
"1466","False"
"1788","False"
"247","False"
"55","False"
"45","False"
"492","False"
"155","False"
"40","False"
"260","False"
"570","False"
"4","False"
"810","False"
"39","False"
"320","False"
"219","False"
"187","False"
"28","False"
"51","False"
"7","True"
"29","True"
"106","True"
"15","True"
"225","True"
"78","True"
"149","True"
"34","True"
"222","True"
"54","True"
"402","False"
"1045","False"
"48","False"
"170","False"
"653","False"
"542","False"
"257","False"
"623","False"
"18","False"
"406","False"
"591","False"
"157","False"
"937","False"
"339","False"
"102","False"
"784","False"
"120","False"
"20","False"
"83","False"
"264","False"
"41","False"
"84","False"
"294","False"
"95","False"
"410","False"
"251","False"
"610","False"
"292","False"
"343","False"
"225","False"
"0","False"
"35","False"
"0","False"
"148","False"
"0","False"
"233","False"
"1342","False"
"265","False"
"22","False"
"657","False"
"332","False"
"50","False"
"401","False"
"295","False"
"48","False"
"191","False"
"324","False"
"36","False"
"98","False"
"714","False"
"64","False"
"2105","False"
"99","False"
"1072","False"
"571","False"
"1971","False"
"173","False"
"336","False"
"23","False"
"32","False"
"0","False"
"1775","False"
"3254","False"
"3307","False"
"808","False"
"454","False"
"1","False"
"14","False"
"321","False"
"398","False"
"579","False"
"196","False"
"419","False"
"260","False"
"0","False"
"366","False"
"188","False"
"181","False"
"320","False"
"647","False"
"380","False"
"69","False"
"310","False"
"20","False"
"110","False"
"263","False"
"2239","False"
"197","False"
"463","False"
"275","False"
"704","False"
"21","False"
"877","False"
"64","False"
"660","False"
"326","False"
"392","False"
"396","False"
"373","False"
"203","False"
"179","False"
"621","False"
"436","False"
"596","False"
"1374","False"
"6","False"
"271","False"
"148","False"
"1241","False"
"49","False"
"204","False"
"59","False"
"767","False"
"597","False"
"879","False"
"1971","False"
"456","False"
"24","False"
"53","False"
"13","False"
"414","False"
"0","False"
"164","False"
"0","False"
"104","False"
"333","False"
"384","False"
"146","False"
"13","False"
"503","False"
"221","False"
"715","False"
"593","False"
"49","False"
"657","False"
"40","False"
"18","False"
"9","False"
"395","False"
"13","False"
"263","False"
"171","False"
"16","False"
"482","False"
"37","False"
"21","False"
"260","False"
"681","False"
"9","False"
"138","False"
"510","False"
"188","False"
"1662","False"
"346","False"
"150","False"
"77","False"
"436","False"
"32","False"
"36","False"
"504","False"
"128","False"
"463","False"
"20","False"
"53","False"
"45","False"
"35","False"
"13","False"
"57","False"
"133","False"
"53","False"
"343","False"
"382","False"
"57","False"
"171","False"
"635","False"
"2","False"
"1956","False"
"1663","False"
"18","False"
"294","False"
"478","True"
"55","True"
"12","True"
"145","True"
"10","True"
"302","True"
"98","True"
"47","True"
"505","True"
"231","True"
"107","True"
"63","True"
"10","True"
"46","True"
"10","True"
"59","True"
"18","True"
"22","True"
"25","True"
"9","True"
"1","True"
"6","True"
"42","True"
"24","True"
"6","True"
"18","True"
"39","True"
"81","True"
"17","True"
"17","True"
"42","True"
"40","True"
"10","True"
"45","True"
"132","True"
"245","True"
"3265","True"
"107","True"
"1378","False"
"97","False"
"1554","False"
"107","False"
"850","False"
"3447","False"
"730","False"
"314","False"
"158","False"
"16","False"
"10","False"
"87","False"
"1864","False"
"2657","False"
"25","False"
"190","False"
"81","False"
"277","False"
"198","False"
"787","False"
"49","False"
"504","False"
"1424","False"
"33","False"
"376","False"
"113","False"
"133","False"
"325","False"
"83","False"
"67","False"
"259","False"
"457","False"
"786","False"
"376","False"
"1427","False"
"49","False"
"212","False"
"190","False"
"653","False"
"117","False"
"242","False"
"1233","False"
"35","True"
"79","True"
"140","True"
"5","True"
"27","True"
"18","True"
"6","True"
"27","False"
"15","False"
"1115","False"
"252","False"
"506","False"
"2","False"
"389","False"
"0","False"
"779","False"
"63","False"
"881","False"
"28","False"
"814","False"
"42","False"
"684","False"
"428","False"
"96","True"
"7","True"
"38","True"
"317","True"
"74","True"
"18","True"
"82","True"
"95","True"
"0","True"
"78","True"
"0","True"
"47","True"
"0","True"
"10","True"
"186","True"
"0","True"
"85","True"
"111","False"
"3","False"
"986","False"
"2474","False"
"23","False"
"0","False"
"1","False"
"676","False"
"993","False"
"1658","False"
"3563","False"
"669","False"
"114","False"
"199","False"
"2396","False"
"591","False"
"85","False"
"90","False"
"111","False"
"165","False"
"84","False"
"186","False"
"2","False"
"96","False"
"60","False"
"20","False"
"322","False"
"595","False"
"147","False"
"361","False"
"2427","False"
"789","False"
"273","False"
"1740","False"
"962","False"
"2299","False"
"616","False"
"405","False"
"538","False"
"278","False"
"42","False"
"9","False"
"387","False"
"3","False"
"176","False"
"6630","False"
"1870","False"
"197","False"
"5106","False"
"327","False"
"312","False"
"415","False"
"847","False"
"353","False"
"789","False"
"65","False"
"62","False"
"1121","False"
"159","False"
"2373","False"
"620","False"
"449","False"
"6","False"
"58","False"
"433","False"
"345","False"
"994","False"
"35","False"
"337","False"
"630","False"
"1626","False"
"136","False"
"847","False"
"2679","False"
"350","False"
"400","False"
"329","False"
"577","False"
"617","False"
"683","False"
"410","False"
"1803","False"
"377","False"
"828","False"
"576","False"
"1304","False"
"3782","False"
"36","False"
"136","False"
"32","False"
"214","False"
"44","False"
"37","False"
"231","False"
"32","False"
"141","False"
"187","False"
"95","False"
"467","False"
"181","False"
"625","False"
"48","True"
"10","True"
"457","True"
"48","True"
"174","True"
"58","True"
"41","True"
"44","True"
"175","True"
"55","True"
"461","True"
"29","True"
"90","True"
"110","True"
"70","True"
"19","True"
"121","True"
"182","True"
"167","True"
"450","True"
"19","False"
"250","False"
"1007","False"
"1465","False"
"61","False"
"694","False"
"585","False"
"1888","False"
"1459","False"
"2511","False"
"87","False"
"205","False"
"631","False"
"0","False"
"1057","False"
"894","False"
"244","False"
"868","False"
"366","False"
"210","False"
"229","False"
"162","False"
"127","False"
"761","False"
"1755","False"
"351","False"
"0","False"
"8","False"
"0","False"
"118","False"
"0","False"
"905","False"
"151","False"
"454","False"
"171","False"
"247","False"
"92","False"
"168","False"
"33","False"
"8","False"
"79","False"
"544","False"
"28","False"
"336","False"
"78","False"
"88","False"
"175","False"
"12","False"
"2","False"
"2","False"
"945","False"
"623","False"
"109","False"
"83","False"
"1683","False"
"524","False"
"1390","False"
"547","False"
"224","False"
"1720","False"
"609","False"
"101","False"
"498","False"
"241","False"
"685","False"
"247","False"
"36","False"
"2009","False"
"500","True"
"70","True"
"255","True"
"281","True"
"19","True"
"43","True"
"171","True"
"989","True"
"415","True"
"488","True"
"690","True"
"0","True"
"194","True"
"0","True"
"87","True"
"0","True"
"71","True"
"35","True"
"25","True"
"16","True"
"204","True"
"58","True"
"83","True"
"40","True"
"197","True"
"340","True"
"356","True"
"200","True"
"2016","False"
"993","False"
"0","False"
"308","False"
"89","False"
"131","False"
"115","False"
"5","False"
"256","False"
"164","False"
"103","False"
"924","False"
"368","False"
"927","False"
"4615","False"
"1253","False"
"1846","False"
"635","False"
"0","False"
"361","False"
"303","False"
"49","False"
"722","False"
"1503","False"
"1618","False"
"26","False"
"32","False"
"400","False"
"449","False"
"0","False"
"597","False"
"645","False"
"470","False"
"296","False"
"968","False"
"1326","False"
"418","False"
"172","False"
"534","False"
"52","False"
"516","False"
"0","False"
"17","False"
"84","False"
"857","False"
"514","False"
"555","False"
"1111","False"
"579","False"
"1822","False"
"41","False"
"804","False"
"95","False"
"11","False"
"372","False"
"273","False"
"458","False"
"35","False"
"33","False"
"1193","False"
"130","False"
"156","False"
"221","False"
"213","False"
"47","False"
"762","False"
"84","False"
"56","False"
"7","False"
"573","False"
"0","False"
"120","False"
"77","False"
"29","False"
"164","False"
"349","False"
"718","False"
"251","False"
"169","False"
"20","False"
"2067","False"
"182","True"
"17","True"
"6","True"
"153","True"
"36","True"
"108","True"
"0","True"
"286","True"
"0","True"
"49","True"
"405","True"
"72","True"
"54","True"
"84","True"
"845","True"
"146","True"
"189","True"
"350","True"
"51","True"
"350","True"
"165","True"
"101","True"
"15","True"
"97","True"
"714","False"
"1070","False"
"669","False"
"963","False"
"212","False"
"669","False"
"3044","False"
"547","False"
"75","False"
"59","False"
"19","False"
"23","False"
"6","False"
"181","False"
"89","False"
"118","False"
"102","False"
"171","False"
"53","False"
"136","False"
"4","False"
"178","False"
"23","False"
"18","False"
"229","False"
"161","False"
"612","False"
"4475","False"
"250","False"
"959","False"
"221","False"
"363","False"
"353","False"
"159","False"
"131","False"
"43","False"
"43","False"
"30","False"
"122","False"
"334","False"
"483","False"
"95","False"
"631","False"
"401","False"
"25","False"
"486","False"
"2671","False"
"325","False"
"774","False"
"1222","False"
"634","False"
"180","False"
"312","False"
"331","False"
"139","False"
"23","False"
"421","False"
"1436","False"
"223","False"
"35","False"
"580","False"
"258","False"
"0","False"
"35","False"
"0","False"
"110","False"
"0","False"
"126","False"
"0","False"
"146","False"
"205","False"
"96","False"
"117","False"
"12","False"
"438","False"
"145","False"
"123","False"
"1157","False"
"226","False"
"1017","False"
"715","False"
"112","False"
"440","False"
"218","False"
"36","False"
"396","False"
"539","False"
"0","False"
"1424","False"
"123","False"
"134","False"
"495","False"
"5","False"
"87","False"
"138","False"
"0","False"
"85","False"
"150","False"
"31","False"
"94","False"
"147","False"
"111","False"
"15","False"
"267","False"
"179","False"
"212","False"
"1957","False"
"2452","False"
"48","False"
"441","False"
"131","False"
"29","False"
"184","False"
"20","False"
"98","False"
"67","False"
"4","False"
"19","False"
"112","False"
"15","False"
"10","False"
"8","False"
"3","False"
"74","False"
"20","False"
"41","False"
"11","False"
"24","False"
"127","False"
"0","False"
"28","False"
"8","False"
"55","False"
"2","False"
"27","False"
"64","False"
"55","False"
"9","False"
"15","False"
"6","False"
"185","False"
"35","False"
"19","False"
"32","False"
"306","False"
"90","False"
"15","False"
"201","False"
"127","False"
"174","False"
"8","False"
"166","False"
"69","False"
"0","False"
"81","False"
"0","False"
"12","False"
"0","False"
"9","False"
"0","False"
"23","False"
"0","False"
"58","False"
"0","False"
"66","False"
"0","False"
"105","False"
"0","False"
"33","False"
"140","False"
"28","False"
"13","False"
"151","False"
"67","False"
"169","False"
"148","False"
"2","False"
"35","False"
"91","False"
"36","False"
"8","False"
"33","False"
"57","False"
"15","False"
"1","False"
"138","False"
"82","False"
"294","False"
"179","False"
"90","False"
"74","False"
"51","False"
"96","False"
"460","False"
"39","False"
"471","False"
"181","False"
"52","False"
"228","False"
"62","False"
"13","False"
"136","False"
"90","False"
"202","False"
"359","False"
"0","False"
"333","False"
"1872","False"
"3594","False"
"498","False"
"594","False"
"108","False"
"193","False"
"154","False"
"399","False"
"265","False"
"79","False"
"671","False"
"770","False"
"351","False"
"565","False"
"182","False"
"1555","False"
"5","False"
"597","False"
"138","False"
"296","False"
"257","False"
"83","False"
"573","False"
"358","False"
"103","False"
"42","False"
"118","False"
"31","False"
"34","False"
"110","False"
"135","False"
"91","False"
"739","False"
"457","False"
"107","False"
"2014","False"
"4605","False"
"353","False"
"2867","False"
"85","False"
"94","False"
"698","False"
"8","False"
"89","False"
"12","False"
"13","False"
"48","False"
"189","False"
"371","False"
"30","False"
"84","False"
"105","False"
"41","False"
"48","False"
"227","False"
"11","False"
"0","False"
"15","False"
"0","False"
"35","False"
"0","False"
"272","False"
"211","False"
"3","False"
"508","False"
"504","False"
"1357","False"
"35","False"
"6630","False"
"940","False"
"377","False"
"401","False"
"337","False"
"376","False"
"500","False"
"565","False"
"1520","False"
"54","False"
"429","False"
"612","False"
"724","False"
"641","False"
"193","False"
"134","False"
"69","False"
"243","False"
"436","False"
"496","False"
"454","False"
"49","False"
"929","False"
"117","False"
"226","False"
"139","False"
"138","False"
"262","False"
"2","False"
"5","False"
"367","False"
"226","False"
"631","False"
"2224","False"
"338","False"
"426","False"
"116","False"
"22","False"
"154","False"
"1781","False"
"196","False"
"96","False"
"713","False"
"775","False"
"536","False"
"176","False"
"291","False"
"212","False"
"98","True"
"105","True"
"23","True"
"130","True"
"0","True"
"57","True"
"0","True"
"3","True"
"0","True"
"62","True"
"0","True"
"134","True"
"0","True"
"154","True"
"0","True"
"87","True"
"41","True"
"284","True"
"7","True"
"85","True"
"288","True"
"87","True"
"413","True"
"489","True"
"897","True"
"84","True"
"11","True"
"209","True"
"875","True"
"10","True"
"434","True"
"97","True"
"54","False"
"209","False"
"532","False"
"144","False"
"315","False"
"208","False"
"96","False"
"306","False"
"721","False"
"224","False"
"166","False"
"204","False"
"2312","False"
"148","False"
"1255","False"
"932","False"
"453","False"
"226","False"
"426","False"
"96","False"
"51","False"
"237","False"
"253","False"
"302","False"
"52","False"
"17","False"
"52","False"
"62","False"
"480","False"
"141","False"
"299","False"
"91","False"
"163","False"
"142","False"
"159","False"
"189","False"
"319","False"
"641","False"
"377","False"
"19","False"
"198","False"
"363","False"
"16","False"
"77","False"
"831","False"
"668","False"
"305","False"
"311","False"
"40","False"
"908","False"
"1164","False"
"68","False"
"28","False"
"158","False"
"45","False"
"400","False"
"10","False"
"76","False"
"45","False"
"34","False"
"65","False"
"1","False"
"163","False"
"15","False"
"2","False"
"148","False"
"104","False"
"15","False"
"184","False"
"31","False"
"9","False"
"39","False"
"13","False"
"91","False"
"20","False"
"175","False"
"12","False"
"11","False"
"4","False"
"39","False"
"103","False"
"1364","False"
"1570","False"
"636","False"
"1016","False"
"229","False"
"97","False"
"213","False"
"233","False"
"30","False"
"33","False"
"48","False"
"63","False"
"1636","False"
"160","False"
"148","False"
"123","False"
"619","False"
"1037","False"
"113","False"
"52","False"
"22","False"
"60","False"
"44","False"
"163","False"
"657","False"
"443","False"
"396","False"
"440","False"
"1102","False"
"2","False"
"1263","False"
"44","False"
"376","False"
"0","False"
"22","False"
"0","False"
"614","False"
"652","False"
"4163","False"
"805","False"
"497","False"
"407","False"
"11","False"
"262","False"
"125","False"
"88","False"
"127","False"
"8","False"
"0","False"
"87","False"
"312","False"
"11","False"
"16","False"
"96","False"
"507","False"
"389","False"
"419","False"
"248","False"
"2682","False"
"156","False"
"439","False"
"669","False"
"1095","False"
"542","False"
"141","False"
"40","False"
"68","False"
"502","False"
"12","False"
"471","False"
"373","False"
"270","False"
"85","False"
"420","False"
"162","False"
"995","False"
"419","False"
"133","False"
"1389","False"
"3023","False"
"1070","False"
"455","False"
"210","False"
"153","False"
"106","False"
"22","False"
"45","False"
"339","False"
"52","False"
"67","False"
"15","False"
"316","False"
"156","False"
"445","False"
"92","False"
"189","False"
"91","False"
"41","False"
"230","False"
"135","False"
"34","False"
"154","False"
"535","False"
"0","False"
"184","False"
"15","False"
"0","False"
"192","False"
"385","False"
"2","False"
"136","False"
"211","False"
"175","False"
"1043","False"
"85","False"
"51","False"
"11","False"
"34","False"
"74","False"
"932","False"
"55","False"
"104","False"
"119","False"
"314","False"
"282","False"
"261","False"
"592","False"
"86","False"
"513","False"
"35","False"
"109","False"
"354","False"
"686","False"
"1128","False"
"870","False"
"880","False"
"1113","False"
"942","False"
"237","False"
"18","False"
"184","False"
"543","False"
"1519","False"
"269","False"
"1507","False"
"760","False"
"3228","False"
"694","False"
"685","False"
"444","False"
"292","False"
"11","False"
"275","False"
"9","False"
"384","False"
"17","False"
"326","False"
"580","False"
"400","False"
"182","False"
"241","False"
"207","False"
"154","False"
"412","False"
"16","False"
"574","False"
"197","False"
"159","False"
"203","False"
"518","False"
"0","False"
"2977","False"
"3067","False"
"3522","False"
"438","False"
"1085","False"
"98","False"
"185","False"
"0","False"
"111","False"
"0","False"
"3","False"
"0","False"
"10","False"
"324","False"
"65","False"
"140","False"
"36","False"
"166","False"
"91","False"
"142","False"
"4","False"
"281","False"
"356","False"
"55","False"
"19","False"
"9","False"
"7","False"
"9","False"
"236","False"
"295","False"
"301","False"
"123","False"
"22","False"
"10","False"
"195","False"
"27","False"
"55","False"
"4","False"
"76","False"
"4","False"
"16","False"
"70","False"
"88","False"
"38","False"
"33","False"
"110","False"
"25","False"
"26","False"
"21","False"
"24","False"
"142","False"
"15","False"
"6","False"
"100","False"
"81","False"
"364","False"
"402","False"
"43","False"
"786","False"
"15","False"
"587","False"
"401","False"
"1286","False"
"0","False"
"135","False"
"302","False"
"7","False"
"88","False"
"33","False"
"13","False"
"19","False"
"42","False"
"20","False"
"52","False"
"81","False"
"5","False"
"149","False"
"256","False"
"510","False"
"621","False"
"295","False"
"1696","False"
"2589","False"
"334","True"
"2","True"
"50","True"
"138","True"
"9","True"
"10","True"
"983","True"
"0","True"
"120","True"
"0","True"
"165","True"
"132","True"
"2280","True"
"225","False"
"1006","False"
"59","False"
"418","False"
"20","False"
"286","True"
"1780","True"
"4","True"
"48","True"
"4","True"
"403","True"
"10","True"
"7","True"
"74","True"
"64","True"
"125","True"
"2","True"
"5","True"
"98","True"
"114","True"
"173","False"
"426","False"
"299","False"
"381","False"
"628","False"
"238","False"
"0","False"
"24","False"
"0","False"
"15","False"
"0","False"
"159","False"
"0","False"
"365","False"
"588","False"
"1756","False"
"107","False"
"96","False"
"184","True"
"24","True"
"115","True"
"31","True"
"208","True"
"239","True"
"66","True"
"131","True"
"78","True"
"204","True"
"103","True"
"862","True"
"217","True"
"134","True"
"254","True"
"59","True"
"72","True"
"117","True"
"8","True"
"40","True"
"67","True"
"95","True"
"134","True"
"38","True"
"0","True"
"72","True"
"109","True"
"7","True"
"172","True"
"19","True"
