"incident_date","allegation_id","disciplined","officer1","officer2"
"2015-04-17 19:00:00-05",105113,False,24300,11166
"2015-04-17 19:00:00-05",105113,False,11166,23614
"2015-04-17 19:00:00-05",105113,False,11166,12870
"2015-04-17 19:00:00-05",105113,False,11166,24300
"2015-04-18 19:00:00-05",105116,False,29795,3765
"2015-04-18 19:00:00-05",105116,False,29795,24602
"2015-04-18 19:00:00-05",105116,False,3765,29795
"2015-04-18 19:00:00-05",105116,False,3765,24602
"2015-04-18 19:00:00-05",105116,False,24602,29795
"2015-04-18 19:00:00-05",105116,False,24602,3765
"2015-04-18 19:00:00-05",105126,False,11767,9380
"2015-04-18 19:00:00-05",105126,False,11767,1225
"2015-04-18 19:00:00-05",105126,False,9380,11767
"2015-04-18 19:00:00-05",105126,False,9380,1225
"2015-04-18 19:00:00-05",105126,False,1225,11767
"2015-04-18 19:00:00-05",105126,False,1225,9380
"2015-04-20 19:00:00-05",105145,False,13600,26832
"2015-04-20 19:00:00-05",105145,False,26832,13600
"2015-04-20 19:00:00-05",105147,False,25039,16447
"2015-04-20 19:00:00-05",105147,False,16447,25039
"2015-04-20 19:00:00-05",105152,False,27668,22917
"2015-04-20 19:00:00-05",105152,False,22917,27668
"2015-04-21 19:00:00-05",105154,False,32024,2470
"2015-04-21 19:00:00-05",105154,False,2470,32024
"2015-04-23 19:00:00-05",105168,False,7432,21385
"2015-04-23 19:00:00-05",105168,False,21385,7432
"2015-04-23 19:00:00-05",105173,False,28287,21921
"2015-04-23 19:00:00-05",105173,False,21921,28287
"2015-04-24 19:00:00-05",105175,False,10975,5532
"2015-04-24 19:00:00-05",105175,False,5532,10975
"2015-04-25 19:00:00-05",105177,False,16891,29966
"2015-04-25 19:00:00-05",105177,False,29966,16891
"2015-04-24 19:00:00-05",105178,"",11190,30893
"2015-04-24 19:00:00-05",105178,"",11190,29772
"2015-04-24 19:00:00-05",105178,"",30893,11190
"2015-04-24 19:00:00-05",105178,"",30893,29772
"2015-04-24 19:00:00-05",105178,"",29772,11190
"2015-04-24 19:00:00-05",105178,"",29772,30893
"2015-04-25 19:00:00-05",105181,False,12047,7100
"2015-04-25 19:00:00-05",105181,False,7100,12047
"2015-04-25 19:00:00-05",105185,False,29186,19554
"2015-04-25 19:00:00-05",105185,False,29186,2255
"2015-04-25 19:00:00-05",105185,False,19554,29186
"2015-04-25 19:00:00-05",105185,False,19554,2255
"2015-04-25 19:00:00-05",105185,False,2255,29186
"2015-04-25 19:00:00-05",105185,False,2255,19554
"2015-04-22 19:00:00-05",105186,False,16606,13800
"2015-04-22 19:00:00-05",105186,False,13800,16606
"2015-04-23 19:00:00-05",105199,False,3054,2681
"2015-04-23 19:00:00-05",105199,False,2681,3054
"2015-04-27 19:00:00-05",105200,False,18812,21615
"2015-04-27 19:00:00-05",105200,False,21615,18812
"2015-03-19 19:00:00-05",105202,False,12036,13234
"2015-03-19 19:00:00-05",105202,False,13234,12036
"2015-04-27 19:00:00-05",105204,False,7603,18706
"2015-04-27 19:00:00-05",105204,False,7603,4255
"2015-04-27 19:00:00-05",105204,False,18706,7603
"2015-04-27 19:00:00-05",105204,False,18706,4255
"2015-04-27 19:00:00-05",105204,False,4255,7603
"2015-04-27 19:00:00-05",105204,False,4255,18706
"2015-04-27 19:00:00-05",105206,False,25909,2369
"2015-04-27 19:00:00-05",105206,False,25909,8893
"2015-04-27 19:00:00-05",105206,False,25909,20179
"2015-04-27 19:00:00-05",105206,False,2369,25909
"2015-04-27 19:00:00-05",105206,False,2369,8893
"2015-04-27 19:00:00-05",105206,False,2369,20179
"2015-04-27 19:00:00-05",105206,False,8893,25909
"2015-04-27 19:00:00-05",105206,False,8893,2369
"2015-04-27 19:00:00-05",105206,False,8893,20179
"2015-04-27 19:00:00-05",105206,False,20179,25909
"2015-04-27 19:00:00-05",105206,False,20179,2369
"2015-04-27 19:00:00-05",105206,False,20179,8893
"2015-04-28 19:00:00-05",105208,False,30349,19161
"2015-04-28 19:00:00-05",105208,False,30349,14720
"2015-04-28 19:00:00-05",105208,False,30349,12338
"2015-04-28 19:00:00-05",105208,False,19161,30349
"2015-04-28 19:00:00-05",105208,False,19161,14720
"2015-04-28 19:00:00-05",105208,False,19161,12338
"2015-04-28 19:00:00-05",105208,False,14720,30349
"2015-04-28 19:00:00-05",105208,False,14720,19161
"2015-04-28 19:00:00-05",105208,False,14720,12338
"2015-04-28 19:00:00-05",105208,False,12338,30349
"2015-04-28 19:00:00-05",105208,False,12338,19161
"2015-04-28 19:00:00-05",105208,False,12338,14720
"2015-04-28 19:00:00-05",105210,False,648,9174
"2015-04-28 19:00:00-05",105210,False,9174,648
"2015-04-12 19:00:00-05",105213,False,17647,18830
"2015-04-12 19:00:00-05",105213,False,18830,17647
"2015-04-29 19:00:00-05",105214,"",6951,17696
"2015-04-29 19:00:00-05",105214,"",17696,6951
"2015-04-27 19:00:00-05",105215,False,20551,28444
"2015-04-27 19:00:00-05",105215,False,28444,20551
"2015-04-30 19:00:00-05",105236,False,12432,8726
"2015-04-30 19:00:00-05",105236,False,12432,743
"2015-04-30 19:00:00-05",105236,False,8726,12432
"2015-04-30 19:00:00-05",105236,False,8726,743
"2015-04-30 19:00:00-05",105236,False,743,12432
"2015-04-30 19:00:00-05",105236,False,743,8726
"2015-05-01 19:00:00-05",105243,False,17493,16810
"2015-05-01 19:00:00-05",105243,False,17493,27116
"2015-05-01 19:00:00-05",105243,False,16810,17493
"2015-05-01 19:00:00-05",105243,False,16810,27116
"2015-05-01 19:00:00-05",105243,False,27116,17493
"2015-05-01 19:00:00-05",105243,False,27116,16810
"2015-05-02 19:00:00-05",105245,"",21771,16595
"2015-05-02 19:00:00-05",105245,"",21771,3616
"2015-05-02 19:00:00-05",105245,"",16595,21771
"2015-05-02 19:00:00-05",105245,"",16595,3616
"2015-05-02 19:00:00-05",105245,"",3616,21771
"2015-05-02 19:00:00-05",105245,"",3616,16595
"2015-05-02 19:00:00-05",105247,False,22064,12987
"2015-05-02 19:00:00-05",105247,False,22064,5977
"2015-05-02 19:00:00-05",105247,False,12987,22064
"2015-05-02 19:00:00-05",105247,False,12987,5977
"2015-05-02 19:00:00-05",105247,False,5977,22064
"2015-05-02 19:00:00-05",105247,False,5977,12987
"2015-05-02 19:00:00-05",105249,False,14125,10468
"2015-05-02 19:00:00-05",105249,False,10468,14125
"2015-05-01 19:00:00-05",105253,False,21325,10152
"2015-05-01 19:00:00-05",105253,False,21325,21517
"2015-05-01 19:00:00-05",105253,False,21325,23152
"2015-05-01 19:00:00-05",105253,False,10152,21325
"2015-05-01 19:00:00-05",105253,False,10152,21517
"2015-05-01 19:00:00-05",105253,False,10152,23152
"2015-05-01 19:00:00-05",105253,False,21517,21325
"2015-05-01 19:00:00-05",105253,False,21517,10152
"2015-05-01 19:00:00-05",105253,False,21517,23152
"2015-05-01 19:00:00-05",105253,False,23152,21325
"2015-05-01 19:00:00-05",105253,False,23152,10152
"2015-05-01 19:00:00-05",105253,False,23152,21517
"2015-04-26 19:00:00-05",105254,False,6651,18571
"2015-04-26 19:00:00-05",105254,False,6651,24186
"2015-04-26 19:00:00-05",105254,False,6651,24662
"2015-04-26 19:00:00-05",105254,False,6651,22286
"2015-04-26 19:00:00-05",105254,False,18571,6651
"2015-04-26 19:00:00-05",105254,False,18571,24186
"2015-04-26 19:00:00-05",105254,False,18571,24662
"2015-04-26 19:00:00-05",105254,False,18571,22286
"2015-04-26 19:00:00-05",105254,False,24186,6651
"2015-04-26 19:00:00-05",105254,False,24186,18571
"2015-04-26 19:00:00-05",105254,False,24186,24662
"2015-04-26 19:00:00-05",105254,False,24186,22286
"2015-04-26 19:00:00-05",105254,False,24662,6651
"2015-04-26 19:00:00-05",105254,False,24662,18571
"2015-04-26 19:00:00-05",105254,False,24662,24186
"2015-04-26 19:00:00-05",105254,False,24662,22286
"2015-04-26 19:00:00-05",105254,False,22286,6651
"2015-04-26 19:00:00-05",105254,False,22286,18571
"2015-04-26 19:00:00-05",105254,False,22286,24186
"2015-04-26 19:00:00-05",105254,False,22286,24662
"2015-05-01 19:00:00-05",105255,False,26970,12735
"2015-05-01 19:00:00-05",105255,False,12735,26970
"2015-05-01 19:00:00-05",105257,False,20276,18333
"2015-05-01 19:00:00-05",105257,False,18333,20276
"2015-05-01 19:00:00-05",105262,False,24597,8762
"2015-05-01 19:00:00-05",105262,False,24597,17882
"2015-05-01 19:00:00-05",105262,False,8762,24597
"2015-05-01 19:00:00-05",105262,False,8762,17882
"2015-05-01 19:00:00-05",105262,False,17882,24597
"2015-05-01 19:00:00-05",105262,False,17882,8762
"2015-04-24 19:00:00-05",105270,False,18704,21447
"2015-04-24 19:00:00-05",105270,False,21447,18704
"2015-05-03 19:00:00-05",105272,False,24841,20035
"2015-05-03 19:00:00-05",105272,False,20035,24841
"2015-04-29 19:00:00-05",105279,False,27083,9597
"2015-04-29 19:00:00-05",105279,False,27083,1201
"2015-04-29 19:00:00-05",105279,False,9597,27083
"2015-04-29 19:00:00-05",105279,False,9597,1201
"2015-04-29 19:00:00-05",105279,False,1201,27083
"2015-04-29 19:00:00-05",105279,False,1201,9597
"2015-05-04 19:00:00-05",105281,False,22529,16887
"2015-05-04 19:00:00-05",105281,False,16887,22529
"2015-02-03 18:00:00-06",105285,False,4524,27722
"2015-02-03 18:00:00-06",105285,False,27722,4524
"2015-05-02 19:00:00-05",105289,False,2829,29570
"2015-05-02 19:00:00-05",105289,False,29570,2829
"2015-05-04 19:00:00-05",105293,False,135,2049
"2015-05-04 19:00:00-05",105293,False,2049,135
"2015-05-04 19:00:00-05",105295,False,14007,17904
"2015-05-04 19:00:00-05",105295,False,17904,14007
"2015-05-04 19:00:00-05",105297,False,15511,32432
"2015-05-04 19:00:00-05",105297,False,32432,15511
"2015-05-04 19:00:00-05",105300,False,26542,31485
"2015-05-04 19:00:00-05",105300,False,31485,26542
"2015-05-06 19:00:00-05",105307,True,2981,2849
"2015-05-06 19:00:00-05",105307,True,2849,2981
"2015-01-08 18:00:00-06",105327,False,27022,451
"2015-01-08 18:00:00-06",105327,False,451,27022
"2015-05-07 19:00:00-05",105330,False,5428,15315
"2015-05-07 19:00:00-05",105330,False,15315,5428
"2015-04-30 19:00:00-05",105331,False,31907,31932
"2015-04-30 19:00:00-05",105331,False,31932,31907
"2015-05-07 19:00:00-05",105336,"",13118,31372
"2015-05-07 19:00:00-05",105336,"",31372,13118
"2015-05-07 19:00:00-05",105337,False,16187,23344
"2015-05-07 19:00:00-05",105337,False,23344,16187
"2015-05-08 19:00:00-05",105338,False,15710,10371
"2015-05-08 19:00:00-05",105338,False,10371,15710
"2015-03-14 19:00:00-05",105339,False,21121,31665
"2015-03-14 19:00:00-05",105339,False,31665,21121
"2015-05-08 19:00:00-05",105342,False,24615,11808
"2015-05-08 19:00:00-05",105342,False,11808,24615
"2015-05-09 19:00:00-05",105346,True,28716,21444
"2015-05-09 19:00:00-05",105346,True,21444,28716
"2015-05-10 19:00:00-05",105349,False,29843,17727
"2015-05-10 19:00:00-05",105349,False,29843,16187
"2015-05-10 19:00:00-05",105349,False,29843,23360
"2015-05-10 19:00:00-05",105349,False,29843,8443
"2015-05-10 19:00:00-05",105349,False,29843,6590
"2015-05-10 19:00:00-05",105349,False,29843,758
"2015-05-10 19:00:00-05",105349,False,17727,29843
"2015-05-10 19:00:00-05",105349,False,17727,16187
"2015-05-10 19:00:00-05",105349,False,17727,23360
"2015-05-10 19:00:00-05",105349,False,17727,8443
"2015-05-10 19:00:00-05",105349,False,17727,6590
"2015-05-10 19:00:00-05",105349,False,17727,758
"2015-05-10 19:00:00-05",105349,False,16187,29843
"2015-05-10 19:00:00-05",105349,False,16187,17727
"2015-05-10 19:00:00-05",105349,False,16187,23360
"2015-05-10 19:00:00-05",105349,False,16187,8443
"2015-05-10 19:00:00-05",105349,False,16187,6590
"2015-05-10 19:00:00-05",105349,False,16187,758
"2015-05-10 19:00:00-05",105349,False,23360,29843
"2015-05-10 19:00:00-05",105349,False,23360,17727
"2015-05-10 19:00:00-05",105349,False,23360,16187
"2015-05-10 19:00:00-05",105349,False,23360,8443
"2015-05-10 19:00:00-05",105349,False,23360,6590
"2015-05-10 19:00:00-05",105349,False,23360,758
"2015-05-10 19:00:00-05",105349,False,8443,29843
"2015-05-10 19:00:00-05",105349,False,8443,17727
"2015-05-10 19:00:00-05",105349,False,8443,16187
"2015-05-10 19:00:00-05",105349,False,8443,23360
"2015-05-10 19:00:00-05",105349,False,8443,6590
"2015-05-10 19:00:00-05",105349,False,8443,758
"2015-05-10 19:00:00-05",105349,False,6590,29843
"2015-05-10 19:00:00-05",105349,False,6590,17727
"2015-05-10 19:00:00-05",105349,False,6590,16187
"2015-05-10 19:00:00-05",105349,False,6590,23360
"2015-05-10 19:00:00-05",105349,False,6590,8443
"2015-05-10 19:00:00-05",105349,False,6590,758
"2015-05-10 19:00:00-05",105349,False,758,29843
"2015-05-10 19:00:00-05",105349,False,758,17727
"2015-05-10 19:00:00-05",105349,False,758,16187
"2015-05-10 19:00:00-05",105349,False,758,23360
"2015-05-10 19:00:00-05",105349,False,758,8443
"2015-05-10 19:00:00-05",105349,False,758,6590
"2015-05-07 19:00:00-05",105355,False,4666,4551
"2015-05-07 19:00:00-05",105355,False,4666,23218
"2015-05-07 19:00:00-05",105355,False,4551,4666
"2015-05-07 19:00:00-05",105355,False,4551,23218
"2015-05-07 19:00:00-05",105355,False,23218,4666
"2015-05-07 19:00:00-05",105355,False,23218,4551
"2015-05-10 19:00:00-05",105361,False,21876,21422
"2015-05-10 19:00:00-05",105361,False,21876,32059
"2015-05-10 19:00:00-05",105361,False,21422,21876
"2015-05-10 19:00:00-05",105361,False,21422,32059
"2015-05-10 19:00:00-05",105361,False,32059,21876
"2015-05-10 19:00:00-05",105361,False,32059,21422
"2015-05-08 19:00:00-05",105366,False,5100,4225
"2015-05-08 19:00:00-05",105366,False,4225,5100
"2015-05-12 19:00:00-05",105370,False,5835,3004
"2015-05-12 19:00:00-05",105370,False,5835,21486
"2015-05-12 19:00:00-05",105370,False,5835,31758
"2015-05-12 19:00:00-05",105370,False,3004,5835
"2015-05-12 19:00:00-05",105370,False,3004,21486
"2015-05-12 19:00:00-05",105370,False,3004,31758
"2015-05-12 19:00:00-05",105370,False,21486,5835
"2015-05-12 19:00:00-05",105370,False,21486,3004
"2015-05-12 19:00:00-05",105370,False,21486,31758
"2015-05-12 19:00:00-05",105370,False,31758,5835
"2015-05-12 19:00:00-05",105370,False,31758,3004
"2015-05-12 19:00:00-05",105370,False,31758,21486
"2015-03-14 19:00:00-05",109546,"",10809,1036
"2015-03-14 19:00:00-05",109546,"",1036,10809
"2015-05-12 19:00:00-05",105373,False,8362,2283
"2015-05-12 19:00:00-05",105373,False,2283,8362
"2015-05-12 19:00:00-05",105374,False,8749,14400
"2015-05-12 19:00:00-05",105374,False,8749,15359
"2015-05-12 19:00:00-05",105374,False,14400,8749
"2015-05-12 19:00:00-05",105374,False,14400,15359
"2015-05-12 19:00:00-05",105374,False,15359,8749
"2015-05-12 19:00:00-05",105374,False,15359,14400
"2015-05-13 19:00:00-05",105382,"",12268,21671
"2015-05-13 19:00:00-05",105382,"",21671,12268
"2015-05-11 19:00:00-05",105383,False,23462,12804
"2015-05-11 19:00:00-05",105383,False,12804,23462
"2015-05-11 19:00:00-05",105384,False,27897,31199
"2015-05-11 19:00:00-05",105384,False,31199,27897
"2015-05-13 19:00:00-05",105400,False,25864,1666
"2015-05-13 19:00:00-05",105400,False,1666,25864
"2015-05-12 19:00:00-05",105407,False,27222,3925
"2015-05-12 19:00:00-05",105407,False,3925,27222
"2015-05-14 19:00:00-05",105408,False,32357,32125
"2015-05-14 19:00:00-05",105408,False,32125,32357
"2015-05-14 19:00:00-05",109547,"",5910,23379
"2015-05-14 19:00:00-05",109547,"",5910,13359
"2015-05-14 19:00:00-05",109547,"",23379,5910
"2015-05-14 19:00:00-05",109547,"",23379,13359
"2015-05-14 19:00:00-05",109547,"",13359,5910
"2015-05-14 19:00:00-05",109547,"",13359,23379
"2015-05-15 19:00:00-05",105410,False,31996,7656
"2015-05-15 19:00:00-05",105410,False,7656,31996
"2015-05-15 19:00:00-05",105412,False,8501,31809
"2015-05-15 19:00:00-05",105412,False,31809,8501
"2015-05-14 19:00:00-05",105414,False,21615,25374
"2015-05-14 19:00:00-05",105414,False,21615,29472
"2015-05-14 19:00:00-05",105414,False,25374,21615
"2015-05-14 19:00:00-05",105414,False,25374,29472
"2015-05-14 19:00:00-05",105414,False,29472,21615
"2015-05-14 19:00:00-05",105414,False,29472,25374
"2015-05-12 19:00:00-05",105415,False,10815,14164
"2015-05-12 19:00:00-05",105415,False,14164,10815
"2015-05-16 19:00:00-05",105421,False,12088,4687
"2015-05-16 19:00:00-05",105421,False,4687,12088
"2015-05-16 19:00:00-05",105427,False,9627,6223
"2015-05-16 19:00:00-05",105427,False,9627,30460
"2015-05-16 19:00:00-05",105427,False,6223,9627
"2015-05-16 19:00:00-05",105427,False,6223,30460
"2015-05-16 19:00:00-05",105427,False,30460,9627
"2015-05-16 19:00:00-05",105427,False,30460,6223
"2015-05-18 19:00:00-05",105432,False,18911,20196
"2015-05-18 19:00:00-05",105432,False,20196,18911
"2015-05-18 19:00:00-05",105436,False,28716,20182
"2015-05-18 19:00:00-05",105436,False,20182,28716
"2015-05-18 19:00:00-05",105437,False,24615,28031
"2015-05-18 19:00:00-05",105437,False,28031,24615
"2015-05-19 19:00:00-05",105440,False,17278,28612
"2015-05-19 19:00:00-05",105440,False,17278,6741
"2015-05-19 19:00:00-05",105440,False,28612,17278
"2015-05-19 19:00:00-05",105440,False,28612,6741
"2015-05-19 19:00:00-05",105440,False,6741,17278
"2015-05-19 19:00:00-05",105440,False,6741,28612
"2015-05-18 19:00:00-05",105442,False,25802,18602
"2015-05-18 19:00:00-05",105442,False,25802,17613
"2015-05-18 19:00:00-05",105442,False,25802,8023
"2015-05-18 19:00:00-05",105442,False,18602,25802
"2015-05-18 19:00:00-05",105442,False,18602,17613
"2015-05-18 19:00:00-05",105442,False,18602,8023
"2015-05-18 19:00:00-05",105442,False,17613,25802
"2015-05-18 19:00:00-05",105442,False,17613,18602
"2015-05-18 19:00:00-05",105442,False,17613,8023
"2015-05-18 19:00:00-05",105442,False,8023,25802
"2015-05-18 19:00:00-05",105442,False,8023,18602
"2015-05-18 19:00:00-05",105442,False,8023,17613
"2015-02-07 18:00:00-06",105444,False,24556,10188
"2015-02-07 18:00:00-06",105444,False,10188,24556
"2015-05-17 19:00:00-05",105445,False,16292,23509
"2015-05-17 19:00:00-05",105445,False,23509,16292
"2015-05-19 19:00:00-05",105452,False,4118,353
"2015-05-19 19:00:00-05",105452,False,4118,5043
"2015-05-19 19:00:00-05",105452,False,4118,27761
"2015-05-19 19:00:00-05",105452,False,4118,3308
"2015-05-19 19:00:00-05",105452,False,353,4118
"2015-05-19 19:00:00-05",105452,False,353,5043
"2015-05-19 19:00:00-05",105452,False,353,27761
"2015-05-19 19:00:00-05",105452,False,353,3308
"2015-05-19 19:00:00-05",105452,False,5043,4118
"2015-05-19 19:00:00-05",105452,False,5043,353
"2015-05-19 19:00:00-05",105452,False,5043,27761
"2015-05-19 19:00:00-05",105452,False,5043,3308
"2015-05-19 19:00:00-05",105452,False,27761,4118
"2015-05-19 19:00:00-05",105452,False,27761,353
"2015-05-19 19:00:00-05",105452,False,27761,5043
"2015-05-19 19:00:00-05",105452,False,27761,3308
"2015-05-19 19:00:00-05",105452,False,3308,4118
"2015-05-19 19:00:00-05",105452,False,3308,353
"2015-05-19 19:00:00-05",105452,False,3308,5043
"2015-05-19 19:00:00-05",105452,False,3308,27761
"2015-05-19 19:00:00-05",105456,False,18592,5800
"2015-05-19 19:00:00-05",105456,False,18592,107
"2015-05-19 19:00:00-05",105456,False,18592,25830
"2015-05-19 19:00:00-05",105456,False,5800,18592
"2015-05-19 19:00:00-05",105456,False,5800,107
"2015-05-19 19:00:00-05",105456,False,5800,25830
"2015-05-19 19:00:00-05",105456,False,107,18592
"2015-05-19 19:00:00-05",105456,False,107,5800
"2015-05-19 19:00:00-05",105456,False,107,25830
"2015-05-19 19:00:00-05",105456,False,25830,18592
"2015-05-19 19:00:00-05",105456,False,25830,5800
"2015-05-19 19:00:00-05",105456,False,25830,107
"2015-05-02 19:00:00-05",105458,False,20157,1364
"2015-05-02 19:00:00-05",105458,False,1364,20157
"2015-05-15 19:00:00-05",105462,"",25761,10251
"2015-05-15 19:00:00-05",105462,"",10251,25761
"2015-05-20 19:00:00-05",105464,False,2077,31443
"2015-05-20 19:00:00-05",105464,False,31443,2077
"2015-05-18 19:00:00-05",105469,False,12535,5828
"2015-05-18 19:00:00-05",105469,False,5828,12535
"2015-04-18 19:00:00-05",105471,False,5110,23162
"2015-04-18 19:00:00-05",105471,False,23162,5110
"2015-05-20 19:00:00-05",105472,False,8749,21653
"2015-05-20 19:00:00-05",105472,False,8749,13582
"2015-05-20 19:00:00-05",105472,False,21653,8749
"2015-05-20 19:00:00-05",105472,False,21653,13582
"2015-05-20 19:00:00-05",105472,False,13582,8749
"2015-05-20 19:00:00-05",105472,False,13582,21653
"2015-04-21 19:00:00-05",105478,False,11260,65
"2015-04-21 19:00:00-05",105478,False,65,11260
"2015-05-20 19:00:00-05",105480,False,28162,17236
"2015-05-20 19:00:00-05",105480,False,17236,28162
"2015-05-18 19:00:00-05",105481,False,16471,652
"2015-05-18 19:00:00-05",105481,False,652,16471
"2015-05-24 19:00:00-05",105496,"",29670,27669
"2015-05-24 19:00:00-05",105496,"",27669,29670
"2015-05-24 19:00:00-05",105498,False,10522,4072
"2015-05-24 19:00:00-05",105498,False,4072,10522
"2015-05-24 19:00:00-05",105499,False,31895,32019
"2015-05-24 19:00:00-05",105499,False,32019,31895
"2015-05-23 19:00:00-05",105503,False,16711,9147
"2015-05-23 19:00:00-05",105503,False,9147,16711
"2015-05-24 19:00:00-05",105509,"",17719,17718
"2015-05-24 19:00:00-05",105509,"",17718,17719
"2015-05-25 19:00:00-05",105510,False,13803,3657
"2015-05-25 19:00:00-05",105510,False,3657,13803
"2015-05-26 19:00:00-05",105513,False,13974,11795
"2015-05-26 19:00:00-05",105513,False,11795,13974
"2015-05-26 19:00:00-05",105526,False,29126,31682
"2015-05-26 19:00:00-05",105526,False,31682,29126
"2015-05-26 19:00:00-05",105530,False,9105,4313
"2015-05-26 19:00:00-05",105530,False,4313,9105
"2015-05-27 19:00:00-05",105533,False,8766,14183
"2015-05-27 19:00:00-05",105533,False,14183,8766
"2015-05-27 19:00:00-05",105535,False,23815,19433
"2015-05-27 19:00:00-05",105535,False,19433,23815
"2015-05-27 19:00:00-05",105539,False,11808,15147
"2015-05-27 19:00:00-05",105539,False,15147,11808
"2015-05-28 19:00:00-05",105545,False,24915,28777
"2015-05-28 19:00:00-05",105545,False,28777,24915
"2015-05-26 19:00:00-05",105553,False,16285,13195
"2015-05-26 19:00:00-05",105553,False,13195,16285
"2015-05-29 19:00:00-05",105554,False,28276,17999
"2015-05-29 19:00:00-05",105554,False,17999,28276
"2015-05-31 19:00:00-05",105562,False,21312,22749
"2015-05-31 19:00:00-05",105562,False,22749,21312
"2015-05-23 19:00:00-05",105563,False,31397,31972
"2015-05-23 19:00:00-05",105563,False,31397,31796
"2015-05-23 19:00:00-05",105563,False,31972,31397
"2015-05-23 19:00:00-05",105563,False,31972,31796
"2015-05-23 19:00:00-05",105563,False,31796,31397
"2015-05-23 19:00:00-05",105563,False,31796,31972
"2015-05-14 19:00:00-05",105571,False,13300,15168
"2015-05-14 19:00:00-05",105571,False,15168,13300
"2015-06-01 19:00:00-05",105574,False,30804,1436
"2015-06-01 19:00:00-05",105574,False,1436,30804
"2015-04-12 19:00:00-05",105577,False,13873,9370
"2015-04-12 19:00:00-05",105577,False,9370,13873
"2015-06-01 19:00:00-05",105579,False,18333,21326
"2015-06-01 19:00:00-05",105579,False,21326,18333
"2015-04-12 19:00:00-05",105580,False,24381,17570
"2015-04-12 19:00:00-05",105580,False,24381,546
"2015-04-12 19:00:00-05",105580,False,24381,13333
"2015-04-12 19:00:00-05",105580,False,17570,24381
"2015-04-12 19:00:00-05",105580,False,17570,546
"2015-04-12 19:00:00-05",105580,False,17570,13333
"2015-04-12 19:00:00-05",105580,False,546,24381
"2015-04-12 19:00:00-05",105580,False,546,17570
"2015-04-12 19:00:00-05",105580,False,546,13333
"2015-04-12 19:00:00-05",105580,False,13333,24381
"2015-04-12 19:00:00-05",105580,False,13333,17570
"2015-04-12 19:00:00-05",105580,False,13333,546
"2015-06-03 19:00:00-05",105589,False,9906,21873
"2015-06-03 19:00:00-05",105589,False,21873,9906
"2015-05-21 19:00:00-05",105592,False,2369,22760
"2015-05-21 19:00:00-05",105592,False,2369,29363
"2015-05-21 19:00:00-05",105592,False,22760,2369
"2015-05-21 19:00:00-05",105592,False,22760,29363
"2015-05-21 19:00:00-05",105592,False,29363,2369
"2015-05-21 19:00:00-05",105592,False,29363,22760
"2015-05-21 19:00:00-05",105597,False,3897,30515
"2015-05-21 19:00:00-05",105597,False,30515,3897
"2015-06-02 19:00:00-05",105603,False,12463,17679
"2015-06-02 19:00:00-05",105603,False,17679,12463
"2015-06-04 19:00:00-05",105608,"",10166,29015
"2015-06-04 19:00:00-05",105608,"",29015,10166
"2015-06-05 19:00:00-05",105611,False,29940,22827
"2015-06-05 19:00:00-05",105611,False,22827,29940
"2015-06-01 19:00:00-05",105617,False,24300,15789
"2015-06-01 19:00:00-05",105617,False,15789,24300
"2015-06-05 19:00:00-05",105622,False,17617,969
"2015-06-05 19:00:00-05",105622,False,17617,12529
"2015-06-05 19:00:00-05",105622,False,969,17617
"2015-06-05 19:00:00-05",105622,False,969,12529
"2015-06-05 19:00:00-05",105622,False,12529,17617
"2015-06-05 19:00:00-05",105622,False,12529,969
"2015-06-06 19:00:00-05",105625,False,20440,30244
"2015-06-06 19:00:00-05",105625,False,30244,20440
"2015-06-05 19:00:00-05",105626,False,8342,6797
"2015-06-05 19:00:00-05",105626,False,6797,8342
"2015-06-03 19:00:00-05",105628,False,10960,29627
"2015-06-03 19:00:00-05",105628,False,29627,10960
"2015-06-05 19:00:00-05",105635,False,10654,20738
"2015-06-05 19:00:00-05",105635,False,20738,10654
"2015-06-07 19:00:00-05",105641,False,182,15934
"2015-06-07 19:00:00-05",105641,False,15934,182
"2015-04-21 19:00:00-05",105645,False,7205,23404
"2015-04-21 19:00:00-05",105645,False,23404,7205
"2015-06-03 19:00:00-05",105649,False,28993,4295
"2015-06-03 19:00:00-05",105649,False,4295,28993
"2015-06-08 19:00:00-05",105659,False,10005,19647
"2015-06-08 19:00:00-05",105659,False,19647,10005
"2015-06-08 19:00:00-05",105660,False,9810,17077
"2015-06-08 19:00:00-05",105660,False,17077,9810
"2015-02-12 18:00:00-06",105665,False,18354,31907
"2015-02-12 18:00:00-06",105665,False,18354,31939
"2015-02-12 18:00:00-06",105665,False,31907,18354
"2015-02-12 18:00:00-06",105665,False,31907,31939
"2015-02-12 18:00:00-06",105665,False,31939,18354
"2015-02-12 18:00:00-06",105665,False,31939,31907
"2015-06-08 19:00:00-05",105666,False,32435,23413
"2015-06-08 19:00:00-05",105666,False,23413,32435
"2015-06-09 19:00:00-05",105671,"",31941,25808
"2015-06-09 19:00:00-05",105671,"",25808,31941
"2015-06-06 19:00:00-05",105675,"",11007,29566
"2015-06-06 19:00:00-05",105675,"",29566,11007
"2015-06-10 19:00:00-05",105682,False,7322,6882
"2015-06-10 19:00:00-05",105682,False,6882,7322
"2015-06-11 19:00:00-05",105685,False,28335,13304
"2015-06-11 19:00:00-05",105685,False,13304,28335
"2015-06-11 19:00:00-05",105699,False,23725,8896
